Timestamp,ProxyId,response4xxForwardedCounter,day
2025-05-12 23:42:00,PCFIngressProxy_5_HYD,3136,12
2025-05-13 00:03:00,PCFIngressProxy_5_HYD,452,13
2025-05-13 00:04:00,PCFIngressProxy_5_HYD,2166,13
2025-05-13 00:04:00,PCFIngressProxy_5_HYD,2206,13
2025-05-13 00:04:00,PCFIngressProxy_5_HYD,2197,13
2025-05-13 23:36:00,PCFIngressProxy_5_HYD,3322,13
2025-05-13 23:36:00,PCFIngressProxy_5_HYD,3401,13
2025-05-13 23:36:00,PCFIngressProxy_5_HYD,3304,13
2025-05-13 23:42:00,PCFIngressProxy_5_HYD,2376,13
2025-05-13 23:42:00,PCFIngressProxy_5_HYD,2365,13
2025-05-13 23:42:00,PCFIngressProxy_5_HYD,2379,13
2025-05-14 00:02:00,PCFIngressProxy_5_HYD,1252,14
2025-05-14 00:03:00,PCFIngressProxy_5_HYD,2086,14
2025-05-14 00:03:00,PCFIngressProxy_5_HYD,2049,14
2025-05-14 00:27:00,PCFIngressProxy_5_HYD,520,14
2025-05-15 22:43:00,PCFIngressProxy_5_HYD,605,15
2025-05-17 12:38:00,PCFIngressProxy_5_HYD,531,17
2025-05-19 08:33:00,PCFIngressProxy_5_HYD,337,19
2025-05-19 12:26:00,PCFIngressProxy_5_HYD,491,19
2025-05-19 23:18:00,PCFIngressProxy_5_HYD,170,19
